Date;Time;event_Tracer;Alt;Spd;Rpm;Tk;Tk Friction;Odo;FuelAvg;BoostP;ExhaustP;AdmTemp;Regen Status;NoxIn;NoxOut;DOC In;DOC out;DPF out;SCR out;DpfMaxTemp;UrLv;UrTemp;UrQlty;SootLoad;Acl Pos;Eng.Temp;Amb.Temp;Seq
18/11/24 ; 19:21:10;;704,1;29,5;1705;0;;57293000;5,00;18;251,99;54;131;186,7;9,0;;;292,18;0,00;308,87;99,6;30;31,7;;0;;;
18/11/24 ; 19:21:15;;701,6;30,6;1822;0;21;57293000;5,00;2;251,99;56;;7,8;5,9;;;;0,00;;;;;;0;;31,81;
18/11/24 ; 19:21:20;;697,6;34,5;2015;0;22;57293000;5,00;;251,99;;;4,1;3,5;;;294,00;;;;;31,7;;0;;31,93;
18/11/24 ; 19:21:25;;689,5;35,6;2056;0;21;57293125;5,00;2;251,99;58;131;8,6;0,5;;;296,09;;309,59;99,6;30;31,7;;0;90;;
18/11/24 ; 19:21:30;;683,8;35,3;2034;0;22;57293125;5,00;4;251,99;57;131;2,9;2,0;;;;0,00;308,87;99,6;30;;;0;;;
18/11/24 ; 19:21:35;;681,3;33,3;1943;0;22;57293250;5,00;;251,99;;;3,3;2,0;;;298,87;;;99,6;30;31,7;;0;;31,84;
18/11/24 ; 19:21:40;;678,1;23,7;1380;0;18;57293250;5,00;2;85,40;57;131;7,0;2,4;;;300,50;;304,28;99,6;30;31,7;;0;;;
18/11/24 ; 19:21:45;;678,4;26,5;1466;44;;57293250;5,00;56;93,53;55;131;921,0;-24,9;;;;0,00;298,37;99,6;30;;;40;90;;
18/11/24 ; 19:21:50;;675,1;31,0;1774;0;;57293375;5,00;;173,31;;;233,7;5,7;;;;0,00;;;;31,7;;9;;31,71;
18/11/24 ; 19:21:55;;669,9;28,0;1637;15;8;57293375;5,00;0;34,68;54;131;158,9;2,1;;;305,68;;289,37;99,6;30;31,7;;25;89;;
18/11/24 ; 19:22:00;;668,7;29,5;1707;10;8;57293375;5,00;0;40,84;54;131;252,9;2,1;;;305,87;0,00;284,78;99,6;30;31,7;;22;;;
18/11/24 ; 19:22:05;;669,1;28,5;1644;0;17;57293375;5,00;;219,78;;;140,3;4,5;;;;0,00;;;;31,7;;0;;;
18/11/24 ; 19:22:10;;665,0;23,2;1296;0;;57293500;5,00;0;251,99;54;131;10,1;3,0;;;305,09;;280,78;99,6;30;31,7;;0;89;;
18/11/24 ; 19:22:15;;667,6;21,3;1134;35;;57293500;5,00;22;50,59;54;;798,3;-1,0;;;303,68;0,00;278,59;;;;;30;90;;
18/11/24 ; 19:22:20;;668,7;27,1;1556;13;7;57293500;5,00;;38,93;;;307,2;6,6;;;;0,00;;;;31,7;;21;;31,90;
18/11/24 ; 19:22:25;;667,5;24,5;1407;0;20;57293625;5,00;;251,99;;131;8,2;4,9;;;301,00;;275,59;99,6;30;31,7;;12;;;
18/11/24 ; 19:22:30;;662,6;26,6;1544;3;7;57293625;5,00;0;23,59;54;131;116,5;-0,5;;;298,50;0,00;272,50;99,6;30;31,7;;14;;;
18/11/24 ; 19:22:35;;657,4;27,0;1551;0;;57293625;5,00;;44,68;;;32,0;2,5;;;;0,00;;;;;;12;;32,03;
18/11/24 ; 19:22:40;;655,0;25,3;1458;0;18;57293625;5,00;2;251,99;53;131;2,5;1,5;;;294,28;;268,00;;;31,7;;0;88;;
18/11/24 ; 19:22:45;;648,5;23,0;1301;0;7;57293750;5,00;0;33,78;54;;6,1;0,5;;;290,78;;264,87;;;;;0;88;;15145
18/11/24 ; 19:22:50;;645,2;19,1;1000;0;6;57293750;5,00;;15,62;;;3,7;1,5;;;;0,00;;;;;;0;;32,12;
18/11/24 ; 19:22:55;;646,4;7,1;838;16;6;57293750;5,00;;17,81;;;231,6;0,0;;;287,09;;;99,6;30;;;0;;;
18/11/24 ; 19:23:00;;650,9;7,2;839;18;6;57293750;5,00;6;16,25;55;;292,2;1,6;;;284,50;;260,28;;;;;0;89;;
18/11/24 ; 19:23:01;;651,6;7,2;843;18;6;57293750;5,00;6;16,96;55;;296,4;1,0;;;284,50;;260,28;;;;;0;89;;
18/11/24 ; 19:23:03;;653,0;5,0;852;17;6;57293750;5,00;;17,78;;;304,1;2,1;;;;;;;;;;8;;32,28;
18/11/24 ; 19:23:05;;654,2;5,8;1246;29;6;57293750;5,00;;54,56;;;663,8;3,1;;;;0,00;;;;;;26;;32,28;
18/11/24 ; 19:23:10;;656,8;12,5;2153;37;13;57293750;5,00;;176,65;;131;492,6;1,0;;;281,09;;257,87;99,6;30;31,7;;48;;32,18;
18/11/24 ; 19:23:15;;656,5;16,1;1516;48;9;57293750;5,00;;112,59;;131;859,3;-9,9;;;276,37;;251,68;;;31,7;;43;;;
18/11/24 ; 19:23:20;;654,0;18,3;1744;43;10;57293875;5,00;66;114,25;51;131;512,8;1,0;;;;0,00;246,78;;;;;42;;32,28;
18/11/24 ; 19:23:25;;657,1;17,0;1589;30;9;57293875;5,00;;95,25;;;534,5;1,0;;;269,28;0,00;;99,6;30;;;34;;32,25;
18/11/24 ; 19:23:30;;660,9;7,8;851;16;6;57293875;5,00;10;16,53;52;;72,6;6,5;;;;;247,37;99,6;30;31,7;;0;89;;
18/11/24 ; 19:23:35;;661,4;10,0;1770;49;10;57293875;5,00;;147,31;;;667,2;0,0;;;;0,00;;;;;;48;;32,34;
18/11/24 ; 19:23:37;;660,5;12,3;1724;0;10;57293875;5,00;34;174,53;52;131;527,6;-2,7;;;;0,00;249,18;;;;;0;88;32,34;
18/11/24 ; 19:23:39;;660,5;12,3;1166;37;6;57293875;5,00;34;43,81;52;131;68,7;12,1;;;257,87;;249,28;;;31,7;;30;88;;
18/11/24 ; 19:23:41;;661,0;14,5;1408;34;6;57293875;5,00;;67,62;;;674,6;-5,2;;;257,87;0,00;249,28;;;31,7;;32;88;;
18/11/24 ; 19:23:46;;665,4;19,0;1802;37;10;57293875;5,00;66;132,28;53;131;526,5;0,0;;;254,78;;249,68;;;31,7;;41;89;;
18/11/24 ; 19:23:51;;667,6;19,0;1811;30;10;57294000;5,00;;113,06;;131;516,5;-0,5;;;;0,00;251,18;;;;;38;;;
18/11/24 ; 19:23:56;;668,8;19,6;1831;30;10;57294000;5,00;;117,68;;;440,0;0,5;;;251,28;0,00;;;;31,7;;36;;32,21;
18/11/24 ; 19:24:01;;667,6;17,5;1627;5;8;57294000;5,00;32;32,68;52;131;211,2;4,6;;;250,18;0,00;252,68;99,6;30;31,7;;16;;;
18/11/24 ; 19:24:04;;666,8;16,2;1520;33;7;57294000;5,00;;73,56;;;155,6;7,0;;;250,18;;;;;31,7;;37;;32,31;
18/11/24 ; 19:24:06;;667,6;17,5;1589;51;7;57294000;5,00;;123,84;;;533,7;-5,7;;;;0,00;;;;;;45;;32,31;
18/11/24 ; 19:24:08;;668,1;18,7;1706;57;12;57294000;5,00;118;123,84;53;131;769,0;-9,0;;;;0,00;251,50;99,6;30;;;58;89;;
18/11/24 ; 19:24:13;;670,1;18,5;1742;51;11;57294125;5,00;;150,87;;;810,4;0,0;;;;0,00;;;;;;48;;;
18/11/24 ; 19:24:18;;672,5;19,1;1805;47;11;57294125;5,00;;158,53;;;705,5;1,6;;;251,09;;;;;31,7;;49;;;
18/11/24 ; 19:24:23;;673,5;20,0;1957;42;11;57294125;5,00;88;158,65;53;131;650,0;2,6;;;251,50;0,00;252,87;99,6;30;;;45;;;
18/11/24 ; 19:24:28;;678,5;21,5;2045;44;11;57294125;5,00;;178,68;;;627,2;2,6;;;;0,00;;;;;;50;;31,87;
18/11/24 ; 19:24:33;;681,6;19,8;915;13;6;57294125;5,00;;18,65;;;192,6;16,4;;;252,00;;;;;31,7;;0;;;
18/11/24 ; 19:24:38;;679,8;15,1;1218;26;6;57294250;5,00;8;39,62;56;131;352,9;8,6;;;;0,00;257,28;99,6;30;;;29;92;;
18/11/24 ; 19:24:43;;683,1;17,1;1620;35;;57294250;5,00;;106,28;;;543,7;3,7;;;;0,00;;;;;;38;;32,21;
18/11/24 ; 19:24:48;;681,4;18,6;1735;26;10;57294250;5,00;66;100,34;54;;450,3;2,6;;;252,78;;257,28;;;;;32;89;32,25;
18/11/24 ; 19:24:53;;680,4;15,7;1018;0;9;57294250;5,00;4;17,28;54;131;49,9;8,5;;;254,28;0,00;255,87;;;31,7;;0;;;
18/11/24 ; 19:24:58;;677,8;0,0;852;16;6;57294250;5,00;6;16,81;56;;276,4;4,6;;;;0,00;;;;;;0;;;
18/11/24 ; 19:25:03;;677,7;8,2;1843;36;9;57294250;5,00;;129,03;;;523,6;-13,0;;;254,18;;254,50;100,0;30;31,7;;40;;;15146
18/11/24 ; 19:25:05;;677,2;14,2;2525;39;14;57294250;5,00;;174,62;;;530,5;-1,5;;;;0,00;;;;31,7;;57;;;
18/11/24 ; 19:25:07;;676,6;15,5;1636;21;8;57294250;5,00;;76,00;;131;56,3;15,0;;;256,00;0,00;254,28;;;;;40;;;
18/11/24 ; 19:25:10;;675,8;27,0;2441;0;8;57294375;5,00;;171,18;;131;260,0;-15,6;;;256,09;;254,28;;;31,7;;23;;32,50;
18/11/24 ; 19:25:15;;672,9;40,5;2339;37;;57294375;5,00;112;213,03;53;131;496,9;-4,1;;;256,78;0,00;253,00;99,6;30;31,7;;52;;;
18/11/24 ; 19:25:18;;671,0;47,3;1347;0;10;57294375;5,00;;25,18;;;87,2;12,4;;;256,78;;;;;31,7;;0;;32,40;
18/11/24 ; 19:25:22;;665,3;52,0;1925;0;10;57294500;5,00;4;32,87;55;;67,6;4,5;;;;0,00;252,50;;;;;18;91;;
18/11/24 ; 19:25:25;;661,6;56,5;2073;0;;57294500;5,00;0;95,43;55;;12,2;2,5;;;256,00;;252,50;;;;;21;91;32,56;
18/11/24 ; 19:25:28;;658,1;57,5;2173;0;18;57294500;5,00;2;251,99;55;;0,4;2,4;;;;0,00;;;;;;0;;32,56;
18/11/24 ; 19:25:31;;655,7;59,5;2213;0;;57294625;5,00;2;251,99;55;;0,9;3,0;;;255,28;;252,87;;;;;0;88;;
18/11/24 ; 19:25:36;;651,4;60,5;2229;0;;57294625;5,00;4;251,99;57;131;0,9;3,0;;;;0,00;253,18;99,6;30;;;0;;32,62;
18/11/24 ; 19:25:39;;648,9;61,5;2277;0;21;57294750;5,00;2;53,96;57;131;4,3;-29,5;;;254,09;;253,09;99,6;30;;;23;90;;
18/11/24 ; 19:25:42;;645,9;64,0;2343;0;10;57294750;5,00;;61,56;;;0,9;2,4;;;;0,00;;;;;;31;;32,46;
18/11/24 ; 19:25:47;;639,9;68,5;1902;0;;57294875;5,00;;32,00;;131;144,8;3,5;;;253,68;;251,00;;;31,7;;14;;32,28;
18/11/24 ; 19:25:50;;636,4;69,7;1956;24;;57295000;5,00;;58,56;;;5,4;1,5;;;;0,00;;;;;;32;;32,28;
18/11/24 ; 19:25:53;;634,8;75,2;2077;56;14;57295000;5,00;44;250,93;53;131;597,5;-2,1;;;253,28;;246,59;99,6;30;31,7;;58;92;;
18/11/24 ; 19:25:58;;635,8;75,8;2099;35;;57295125;5,00;80;172,12;51;131;525,0;-0,5;;;;0,00;241,28;99,6;30;;;46;;31,84;
18/11/24 ; 19:26:03;;635,9;73,3;2037;33;12;57295250;5,00;;159,96;;;517,3;0,5;;;;;;;;31,7;;44;;31,59;
18/11/24 ; 19:26:08;;637,0;74,0;2039;68;;57295375;5,00;86;251,99;50;131;635,5;0,5;;;249,28;0,00;241,50;99,6;30;;;67;89;;
18/11/24 ; 19:26:12;;636,9;75,5;2098;64;14;57295375;5,00;138;251,99;50;;761,2;14,3;;;;0,00;;;;;;64;;31,34;
18/11/24 ; 19:26:16;;638,5;76,5;2124;80;15;57295500;5,00;138;240,37;51;;1110,7;31,1;;;245,50;;242,28;100,0;30;31,7;;78;91;;
18/11/24 ; 19:26:21;;639,7;74,8;2073;81;14;57295625;5,00;142;237,59;53;131;1334,5;130,3;;;;0,00;254,37;100,0;30;;;90;;31,00;
18/11/24 ; 19:26:26;;644,6;72,7;2020;82;14;57295750;5,00;;236,53;;;1403,5;186,8;;;245,37;;;;;;;77;;30,93;
18/11/24 ; 19:26:31;;646,9;68,3;1894;61;14;57295750;5,00;142;231,12;54;131;932,1;88,6;;;252,28;;283,87;100,0;30;31,7;;59;91;;
18/11/24 ; 19:26:36;;651,6;64,5;1794;57;13;57295875;5,00;;204,59;;;940,7;53,4;;;;0,00;;;;;;54;;30,62;
18/11/24 ; 19:26:41;;654,6;60,8;1693;64;;57296000;5,00;118;210,28;54;131;1041,3;27,7;;;270,00;0,00;309,18;100,0;30;31,7;;56;;;
18/11/24 ; 19:26:46;;659,8;57,6;1590;74;11;57296000;5,00;118;215,03;54;131;1044,7;7,1;;;286,37;0,00;313,59;100,0;30;31,7;;60;;;
18/11/24 ; 19:26:50;;663,9;56,5;1570;71;;57296125;5,00;;198,18;;;1202,4;18,3;;;290,68;0,00;;;;31,7;;58;;;
18/11/24 ; 19:26:55;;665,3;54,0;1491;60;;57296250;5,00;100;142,90;54;131;1144,9;9,5;;;302,59;;313,28;100,0;30;;;50;92;;
18/11/24 ; 19:27:00;;667,0;45,5;1677;2;6;57296250;5,00;0;30,59;55;131;420,8;16,2;;;;0,00;312,87;100,0;30;;;18;;;
18/11/24 ; 19:27:03;;669,3;43,2;1599;52;10;57296250;5,00;0;147,37;55;131;596,0;-14,7;;;305,68;;312,87;100,0;30;31,7;;46;;;
18/11/24 ; 19:27:08;;674,2;41,0;1512;46;9;57296375;5,00;70;122,31;53;131;713,8;2,2;;;;0,00;315,09;100,0;30;;;41;;30,81;15147
18/11/24 ; 19:27:11;;675,8;41,0;1516;40;9;57296375;5,00;70;106,56;53;131;791,8;1,6;;;311,50;;315,09;100,0;30;;;38;;30,87;
18/11/24 ; 19:27:16;;678,3;43,5;1595;66;10;57296500;5,00;130;179,28;52;;976,8;-3,2;;;;0,00;315,00;99,6;30;;;51;90;;
18/11/24 ; 19:27:21;;680,1;44,0;1636;51;;57296500;5,00;;153,25;;;838,4;0,0;;;314,37;0,00;;;;31,7;;47;;;
18/11/24 ; 19:27:26;;682,1;45,5;1677;67;11;57296625;5,00;98;205,96;52;131;871,8;-2,1;;;315,37;;311,09;100,0;30;31,7;;55;;;
18/11/24 ; 19:27:31;;683,7;48,5;1796;70;13;57296625;5,00;136;224,37;52;131;880,3;1,6;;;315,37;0,00;309,37;100,0;30;;;61;90;;
18/11/24 ; 19:27:36;;685,3;50,3;1879;58;;57296750;5,00;;222,12;;;848,4;5,3;;;315,09;0,00;;;;31,7;;56;;;
18/11/24 ; 19:27:41;;686,6;51,2;1890;49;;57296750;5,00;126;187,37;52;;761,2;14,6;;;313,59;;310,28;;;;;52;90;30,68;
18/11/24 ; 19:27:46;;686,7;50,2;1860;48;12;57296875;5,00;100;178,84;52;131;756,7;18,2;;;312,18;0,00;310,50;100,0;30;;;50;;30,71;
18/11/24 ; 19:27:51;;684,0;49,6;1832;47;;57296875;5,00;;172,93;;;804,1;21,5;;;312,00;0,00;310,00;;;31,7;;48;;30,71;
18/11/24 ; 19:27:56;;682,0;49,1;1816;42;;57297000;5,00;90;155,46;51;;690,8;24,9;;;311,28;;306,68;100,0;30;;;46;90;30,71;
18/11/24 ; 19:28:01;;680,8;51,0;1878;47;11;57297000;5,00;96;174,31;51;;717,8;25,5;;;;0,00;302,50;100,0;30;;;48;90;30,68;
18/11/24 ; 19:28:06;;680,6;53,0;1955;54;;57297125;5,00;;224,65;;;808,6;20,1;;;310,00;;;100,0;30;;;55;;30,65;
18/11/24 ; 19:28:11;;681,9;55,7;2048;43;13;57297250;5,00;102;196,65;50;;679,3;23,9;;;307,59;0,00;296,50;100,0;30;;;50;90;;
18/11/24 ; 19:28:16;;678,0;57,5;1265;0;12;57297250;5,00;4;89,75;52;131;127,9;31,0;;;;0,00;293,50;100,0;30;;;0;;30,50;
18/11/24 ; 19:28:21;;677,9;60,3;1921;0;;57297375;5,00;8;46,53;52;;236,0;16,9;;;303,68;;293,00;;;31,7;;15;90;30,78;
18/11/24 ; 19:28:26;;675,0;62,5;2310;0;10;57297500;5,00;2;197,43;53;;1,6;13,6;;;301,18;;290,78;100,0;30;31,7;;0;90;;
18/11/24 ; 19:28:31;;672,0;65,8;882;14;9;57297500;5,00;8;26,50;54;131;7,3;9,7;;;;0,00;288,18;100,0;30;;;16;;30,81;
18/11/24 ; 19:28:36;;669,2;68,0;1897;0;12;57297625;5,00;;251,99;;;5,7;10,3;;;298,09;;287,68;;;31,7;;0;;30,93;
18/11/24 ; 19:28:40;;667,9;67,5;1862;20;8;57297750;5,00;16;88,21;54;131;217,1;7,0;;;296,09;0,00;284,28;;;31,7;;36;;;
18/11/24 ; 19:28:45;;668,4;65,6;1828;32;10;57297750;5,00;;125,34;;131;512,8;10,2;;;;0,00;;;;;;39;;30,90;
18/11/24 ; 19:28:50;;670,3;64,1;1770;32;10;57297875;5,00;;64,62;;131;469,1;11,3;;;293,87;;;100,0;30;31,7;;0;;30,81;
18/11/24 ; 19:28:55;;669,4;61,2;1712;25;8;57298000;5,00;2;65,25;51;131;138,5;18,0;;;290,87;0,00;269,28;100,0;30;31,7;;37;90;;
18/11/24 ; 19:29:00;;666,3;65,5;1829;22;9;57298125;5,00;;98,31;;;394,4;10,7;;;;0,00;;;;;;33;;30,71;
18/11/24 ; 19:29:05;;662,4;69,8;1932;17;9;57298125;5,00;26;71,40;50;131;290,6;10,0;;;286,00;;262,68;100,0;30;;;32;88;;
18/11/24 ; 19:29:10;;660,5;73,5;2028;67;13;57298250;5,00;108;251,99;50;131;674,2;-5,8;;;281,28;;259,37;;;31,7;;64;;;
18/11/24 ; 19:29:15;;658,6;75,5;2059;41;13;57298375;5,00;;193,25;;;595,9;6,7;;;;0,00;;;;;;49;;30,31;
18/11/24 ; 19:29:20;;659,8;73,6;2039;36;12;57298500;5,00;;174,90;;;543,2;8,8;;;272,37;;;100,0;30;31,7;;45;;;
18/11/24 ; 19:29:25;;659,0;74,8;983;19;6;57298625;5,00;4;23,68;49;131;68,2;18,7;;;266,28;;260,09;100,0;30;31,7;;15;93;;
18/11/24 ; 19:29:30;;655,1;76,5;1659;2;8;57298625;5,00;;32,06;;;131,8;16,9;;;;0,00;;;;;;16;;30,56;
18/11/24 ; 19:29:35;;652,1;77,5;1668;0;20;57298750;5,00;0;209,40;52;131;1,3;9,3;;;263,18;;260,28;;;;;14;;30,71;
18/11/24 ; 19:29:40;;650,1;76,8;1652;44;;57298875;5,00;44;126,81;52;;531,1;-9,8;;;261,18;0,00;259,78;100,0;30;;;43;86;;15148
18/11/24 ; 19:29:45;;650,0;75,2;1614;42;;57299000;5,00;;122,15;;;494,7;6,7;;;;0,00;;;;31,7;;41;;;
18/11/24 ; 19:29:50;;651,6;72,5;1553;45;10;57299125;5,00;;124,46;;131;747,9;4,8;;;260,00;;257,50;;;31,7;;42;;30,59;
18/11/24 ; 19:29:55;;654,0;70,6;1515;51;10;57299125;5,00;104;133,21;48;131;910,5;7,4;;;259,68;0,00;255,09;100,0;30;31,7;;45;90;;
18/11/24 ; 19:30:00;;654,5;71,7;1542;37;9;57299250;5,00;54;99,28;48;;624,6;8,9;;;;0,00;;;;;;36;;30,53;
18/11/24 ; 19:30:05;;652,3;74,3;1591;24;8;57299375;5,00;40;79,93;49;;448,8;9,2;;;258,68;;256,37;100,0;30;;;29;93;;
18/11/24 ; 19:30:10;;649,8;75,7;1624;21;8;57299500;5,00;26;62,34;49;131;421,4;7,6;;;257,87;0,00;259,59;100,0;30;31,7;;28;;;
18/11/24 ; 19:30:15;;648,4;75,6;1614;21;8;57299625;5,00;;60,18;;;398,8;7,1;;;;0,00;;;;;;28;;30,65;
18/11/24 ; 19:30:20;;648,5;74,0;1590;20;8;57299750;5,00;;65,46;;;389,6;6,2;;;256,87;;;;;31,7;;26;;30,75;
18/11/24 ; 19:30:25;;648,8;73,7;1579;52;9;57299750;5,00;92;151,15;49;131;653,7;-2,7;;;256,87;;261,09;100,0;30;31,7;;46;87;;
18/11/24 ; 19:30:30;;650,0;73,0;1568;42;10;57299875;5,00;;118,25;;131;723,5;4,7;;;;0,00;;;;;;40;;;
18/11/24 ; 19:30:35;;651,9;72,2;1551;58;;57300000;5,00;;160,53;;;1023,2;4,8;;;258,18;;;;;31,7;;52;;30,75;
18/11/24 ; 19:30:40;;654,2;71,7;1539;68;10;57300125;5,00;92;161,84;49;;925,0;5,9;;;259,00;;255,78;;;31,7;;56;92;;
18/11/24 ; 19:30:45;;656,1;72,3;1556;59;;57300250;5,00;;155,93;;;989,7;9,6;;;;0,00;;;;;;51;;30,59;
18/11/24 ; 19:30:50;;657,2;72,7;1554;43;10;57300250;5,00;;112,59;;131;771,2;10,4;;;258,59;;264,37;;;31,7;;40;;30,50;
18/11/24 ; 19:30:55;;657,6;74,2;1586;57;9;57300375;5,00;84;158,28;50;131;731,3;6,4;;;258,68;0,00;271,59;100,0;30;31,7;;50;;;
18/11/24 ; 19:31:00;;656,4;76,6;1646;36;;57300500;5,00;;114,21;;;705,0;10,3;;;;0,00;;;;;;38;;30,53;
18/11/24 ; 19:31:05;;656,2;76,8;1647;53;11;57300625;5,00;74;159,37;50;131;644,8;4,2;;;262,28;;278,37;100,0;30;31,7;;52;;;
18/11/24 ; 19:31:10;;657,4;75,3;1628;63;11;57300750;5,00;;174,56;;131;819,1;6,3;;;;0,00;;;;;;52;;30,53;
18/11/24 ; 19:31:15;;660,5;72,2;1559;68;11;57300875;5,00;;186,34;;;881,6;4,3;;;268,50;;;100,0;30;31,7;;56;;30,43;
18/11/24 ; 19:31:20;;666,0;68,7;1450;73;10;57300875;5,00;116;156,81;50;;1124,5;0,0;;;273,59;;280,28;100,0;30;;;58;93;;
18/11/24 ; 19:31:25;;671,2;61,7;1339;57;9;57301000;5,00;82;108,00;51;131;1249,3;13,4;;;;0,00;283,87;;;;;46;;;
18/11/24 ; 19:31:30;;674,2;61,0;1306;83;9;57301125;5,00;;164,65;;;1294,0;8,3;;;;0,00;;;;31,7;;67;;30,53;
18/11/24 ; 19:31:35;;675,0;59,6;1282;32;7;57301250;5,00;58;65,81;51;131;632,5;15,1;;;279,37;;292,09;100,0;30;;;29;;;
18/11/24 ; 19:31:40;;675,0;57,7;1219;5;6;57301250;5,00;;24,96;;;366,0;11,2;;;;0,00;;;;;;9;;30,65;
18/11/24 ; 19:31:45;;675,0;55,6;1190;28;6;57301375;5,00;;47,62;;;330,5;2,6;;;;0,00;;;;31,7;;24;;30,68;
18/11/24 ; 19:31:50;;674,0;55,5;1180;35;7;57301375;5,00;66;67,81;53;;1210,6;-2,2;;;280,87;;303,50;;;31,7;;28;91;;
18/11/24 ; 19:31:55;;675,6;55,8;1193;72;8;57301500;5,00;104;107,96;51;131;1211,1;1,1;;;;0,00;309,28;;;;;50;91;;
18/11/24 ; 19:31:58;;677,0;56,0;1202;70;8;57301500;5,00;104;98,68;51;131;1337,3;7,1;;;284,87;;309,78;100,0;30;;;52;91;;
18/11/24 ; 19:32:01;;679,0;56,6;1222;75;8;57301625;5,00;;127,37;;;1567,1;6,1;;;284,87;0,00;;;;;;55;;30,56;
18/11/24 ; 19:32:05;;681,4;60,5;1299;70;9;57301625;5,00;100;121,46;51;131;1544,8;8,2;;;289,78;0,00;310,18;100,0;30;31,7;;48;;;
18/11/24 ; 19:32:10;;682,5;63,0;1366;15;8;57301750;5,00;;71,96;;;668,3;8,9;;;;0,00;;;;31,7;;26;;;
18/11/24 ; 19:32:14;;680,9;62,6;1354;0;;57301750;5,00;22;251,99;50;131;24,4;12,0;;;294,87;;313,68;100,0;30;31,7;;0;92;;15149
18/11/24 ; 19:32:17;;680,5;62,5;1331;0;19;57301875;5,00;;251,99;;;11,8;8,4;;;;0,00;;;;;;0;;30,59;
18/11/24 ; 19:32:21;;679,5;61,5;1317;0;;57301875;5,00;0;251,99;54;131;7,3;5,4;;;295,59;0,00;316,09;100,0;30;31,7;;0;;;
18/11/24 ; 19:32:26;;677,8;61,0;1306;0;;57302000;5,00;8;213,59;54;131;9,0;2,0;;;297,18;0,00;319,37;;;31,7;;0;;30,65;
18/11/24 ; 19:32:31;;675,6;58,8;1274;0;;57302125;5,00;;26,37;;;13,4;0,0;;;297,68;0,00;;;;31,7;;0;;30,65;
18/11/24 ; 19:32:35;;674,2;52,0;1119;0;6;57302125;5,00;0;21,37;53;131;8,2;2,0;;;299,68;;323,09;100,0;30;31,7;;0;;;
18/11/24 ; 19:32:38;;673,9;54,0;1150;0;;57302250;5,00;;22,34;;;8,2;2,0;;;299,68;;;;;31,7;;0;;30,65;
18/11/24 ; 19:32:41;;671,8;55,5;1194;0;;57302250;5,00;0;23,40;53;;6,5;2,4;;;;0,00;323,18;100,0;30;;;0;88;30,65;
18/11/24 ; 19:32:45;;668,4;55,7;1199;0;;57302375;5,00;;24,34;;;5,7;2,4;;;301,09;;;;;;;0;;30,62;
18/11/24 ; 19:32:50;;664,2;59,2;1282;0;7;57302375;5,00;0;26,87;52;131;4,9;2,0;;;303,09;;318,00;100,0;30;31,7;;0;88;;
18/11/24 ; 19:32:55;;660,0;57,2;1226;0;7;57302500;5,00;0;22,81;51;131;4,5;2,4;;;;0,00;;;;;;0;;30,65;
18/11/24 ; 19:33:00;;656,5;56,2;1203;0;6;57302625;5,00;;23,78;;;4,1;2,4;;;;0,00;;;;31,7;;0;;30,71;
18/11/24 ; 19:33:05;;653,5;59,0;1260;0;7;57302625;5,00;0;25,96;52;131;3,4;2,4;;;306,18;;298,87;;;31,7;;0;;;
18/11/24 ; 19:33:08;;652,0;60,0;1286;0;7;57302625;5,00;;27,00;;;2,9;2,0;;;;0,00;;;;;;0;;;
18/11/24 ; 19:33:11;;651,3;60,0;1289;0;7;57302750;5,00;0;24,84;52;131;2,5;2,4;;;307,87;0,00;288,09;100,0;30;;;0;;;
18/11/24 ; 19:33:14;;650,3;58,7;1256;0;7;57302750;5,00;;25,84;;;2,0;2,0;;;307,87;;;;;31,7;;0;;30,62;
18/11/24 ; 19:33:17;;651,6;57,2;1213;0;6;57302750;5,00;0;23,87;52;;2,0;2,0;;;;0,00;277,28;;;;;0;89;30,62;
18/11/24 ; 19:33:20;;650,6;53,6;1161;0;6;57302875;5,00;0;22,62;52;;2,9;2,4;;;309,78;;274,87;100,0;30;31,7;;0;89;;
18/11/24 ; 19:33:25;;650,9;55,5;1173;55;8;57303000;5,00;50;78,50;52;;878,3;-9,3;;;311,87;0,00;264,78;;;;;62;89;;
18/11/24 ; 19:33:30;;650,9;59,0;1269;58;8;57303000;5,00;;102,43;;;1467,2;4,4;;;;0,00;;;;;;46;;30,53;
18/11/24 ; 19:33:35;;649,7;61,8;1329;48;8;57303125;5,00;66;95,37;49;131;983,4;3,8;;;312,18;;249,28;100,0;30;31,7;;47;;;
18/11/24 ; 19:33:40;;650,5;65,3;1400;44;8;57303250;5,00;70;93,90;48;131;574,6;14,1;;;;0,00;244,28;100,0;30;;;36;;;
18/11/24 ; 19:33:45;;652,7;67,6;1876;85;11;57303250;5,00;;232,96;;;1176,0;12,3;;;;0,00;;;;;;100;;30,43;
18/11/24 ; 19:33:50;;655,1;71,6;1994;83;14;57303375;5,00;;243,71;;131;1339,7;2,3;;;283,87;;;100,0;30;31,7;;100;;;
18/11/24 ; 19:33:55;;657,5;73,0;2012;82;13;57303500;5,00;146;237,06;49;;1302,5;16,9;;;269,78;0,00;281,68;100,0;30;;;100;89;;
18/11/24 ; 19:34:00;;657,3;75,5;2107;80;;57303625;5,00;;248,75;;;1287,0;36,4;;;;0,00;;;;;;100;;30,09;
18/11/24 ; 19:34:05;;657,0;79,5;2206;79;15;57303750;5,00;144;251,87;50;131;1244,2;49,8;;;277,18;;312,09;100,0;30;31,7;;100;93;;
